timestamp_utc_str,lat,lon,alt_m,sat,hdop,speed_obd_kmh,acc_lon_G,acc_lat_G,roll_deg,pitch_deg,slope_deg,slope_confidence,heading_deg,yawRate_dps,heading_confidence,rpm,load_pct,throttle_pct,estimated_gear,t_mono_us,utc_epoch_us,utc_valid,sync_quality,imu_t_us,gnss_t_us,obd_speed_t_us,imu_age_ms,gnss_age_ms,obd_speed_age_ms
2026-05-18 18:36:17,45.47827,9.227462,137.6,13,0.71,62.7,-0.164,0.128,0.71,-0.48,0.01,0.7,344.5,2.4,0.71,4644,50,44.2,3,378000000,1779129377500000,1,97,377997795,377992044,377993954,2,7,6
2026-05-18 18:36:18,45.47827,9.227463,137.6,13,0.71,62.2,-0.159,0.099,0.1,-0.29,0.02,0.71,344.8,2.38,0.75,4729,45,39.3,3,378500000,1779129378000000,1,99,378497368,378491856,378493406,2,8,6
2026-05-18 18:36:18,45.47827,9.227464,137.5,13,0.72,60.8,-0.156,0.089,0.18,-0.75,0.03,0.71,345.1,1.24,0.82,4645,48,40.4,3,379000000,1779129378500000,1,96,378997303,378992070,378998652,2,7,1
2026-05-18 18:36:19,45.478271,9.227464,137.5,13,0.73,60.1,-0.185,0.073,0.29,-0.99,0.04,0.72,345.4,1.81,0.78,4445,52,45.9,3,379500000,1779129379000000,1,92,379498145,379470544,379494199,1,29,5
2026-05-18 18:36:19,45.478271,9.227465,137.5,13,0.73,59.7,-0.18,0.076,0.3,-0.96,0.05,0.72,345.8,1.84,0.78,4542,47,43.3,3,380000000,1779129379500000,1,97,379998821,379990726,379994321,1,9,5
2026-05-18 18:36:20,45.478272,9.227466,137.5,12,0.74,60.7,-0.17,0.057,0.57,-0.75,0.06,0.73,346.1,0.85,0.79,4672,47,44.1,3,380500000,1779129380000000,1,95,380498524,380488907,380498149,1,11,1
2026-05-18 18:36:20,45.478272,9.227466,137.5,12,0.74,60.0,-0.17,0.03,0.16,-0.4,0.07,0.73,346.4,0.94,0.72,4574,49,47.0,3,381000000,1779129380500000,1,95,380998273,380978261,380996023,1,21,3
2026-05-18 18:36:21,45.478272,9.227467,137.5,12,0.75,59.5,-0.185,0.018,0.41,-0.46,0.08,0.73,346.8,0.19,0.74,4529,46,41.7,3,381500000,1779129381000000,1,99,381497475,381473250,381492962,2,26,7
2026-05-18 18:36:21,45.478273,9.227467,137.4,12,0.76,60.2,-0.182,-0.007,-0.16,-0.5,0.09,0.74,347.1,-0.08,0.75,4479,46,43.1,3,382000000,1779129381500000,1,97,381997934,381979233,381996091,2,20,3
2026-05-18 18:36:22,45.478273,9.227468,137.4,12,0.76,57.6,-0.187,-0.022,0.18,-0.55,0.1,0.74,347.4,-0.24,0.79,4239,42,37.1,3,382500000,1779129382000000,1,94,382498057,382471762,382497596,1,28,2
2026-05-18 18:36:22,45.478273,9.227469,137.4,12,0.77,55.9,-0.172,-0.018,-0.45,-0.96,0.11,0.75,347.8,-0.0,0.72,4386,48,41.3,3,383000000,1779129382500000,1,92,382999363,382994268,382998863,0,5,1
2026-05-18 18:36:23,45.478274,9.227469,137.4,12,0.77,55.9,-0.173,-0.051,-0.01,-0.48,0.12,0.75,348.1,-0.35,0.77,4196,45,39.0,3,383500000,1779129383000000,1,96,383497220,383477798,383494237,2,22,5
2026-05-18 18:36:23,45.478274,9.22747,137.4,12,0.78,56.2,-0.183,-0.053,-0.57,-0.87,0.13,0.75,348.5,-1.09,0.81,4309,43,39.6,3,384000000,1779129383500000,1,92,383998163,383971759,383996320,1,28,3
2026-05-18 18:36:24,45.478274,9.227471,137.3,12,0.79,56.7,-0.165,-0.072,0.11,-0.63,0.14,0.76,348.8,-0.9,0.8,4415,41,36.9,3,384500000,1779129384000000,1,100,384497925,384490101,384492579,2,9,7
2026-05-18 18:36:24,45.478275,9.227471,137.3,12,0.79,53.8,-0.159,-0.076,0.01,-0.55,0.15,0.76,349.2,-1.64,0.83,4056,42,40.5,3,385000000,1779129384500000,1,95,384998759,384978163,384995395,1,21,4
2026-05-18 18:36:25,45.478275,9.227472,137.3,12,0.8,55.2,-0.178,-0.112,-0.89,-1.02,0.16,0.77,349.5,-1.92,0.82,4273,40,33.9,3,385500000,1779129385000000,1,100,385498628,385492014,385496305,1,7,3
2026-05-18 18:36:25,45.478275,9.227472,137.3,12,0.81,54.9,-0.175,-0.102,-0.86,-0.99,0.17,0.77,349.9,-1.39,0.76,4110,47,41.3,3,386000000,1779129385500000,1,99,385998434,385970035,385997110,1,29,2
2026-05-18 18:36:26,45.478276,9.227473,137.2,12,0.81,53.5,-0.156,-0.138,-0.88,-0.69,0.18,0.77,350.2,-1.99,0.74,4272,42,40.3,3,386500000,1779129386000000,1,96,386497220,386470694,386492746,2,29,7
2026-05-18 18:36:26,45.478276,9.227473,137.2,11,0.82,53.9,-0.141,-0.131,-0.32,-0.57,0.19,0.78,350.6,-2.54,0.82,4250,40,34.9,3,387000000,1779129386500000,1,100,386998554,386974411,386997638,1,25,2
2026-05-18 18:36:27,45.478276,9.227474,137.2,11,0.82,52.3,-0.148,-0.155,-0.14,-0.25,0.2,0.78,350.9,-2.39,0.8,4019,46,43.6,3,387500000,1779129387000000,1,94,387497522,387470806,387495744,2,29,4
2026-05-18 18:36:27,45.478277,9.227475,137.2,11,0.83,53.2,-0.141,-0.162,-0.62,-0.92,0.21,0.79,351.3,-2.77,0.73,4239,44,40.1,3,388000000,1779129387500000,1,99,387999313,387992040,387993759,0,7,6
2026-05-18 18:36:28,45.478277,9.227475,137.2,11,0.84,52.6,-0.128,-0.192,-0.45,-0.36,0.22,0.79,351.6,-3.21,0.72,4115,46,41.0,3,388500000,1779129388000000,1,98,388499346,388484975,388497833,0,15,2
2026-05-18 18:36:28,45.478277,9.227476,137.1,11,0.84,52.7,-0.14,-0.202,-0.8,-0.6,0.23,0.79,352.0,-4.22,0.82,3963,42,38.3,3,389000000,1779129388500000,1,92,388999142,388986219,388998304,0,13,1
2026-05-18 18:36:29,45.478278,9.227476,137.1,11,0.85,52.7,-0.133,-0.201,-0.65,-0.77,0.24,0.8,352.4,-3.5,0.8,4065,42,35.3,3,389500000,1779129389000000,1,94,389497703,389485961,389492478,2,14,7
2026-05-18 18:36:29,45.478278,9.227477,137.1,11,0.85,50.9,-0.111,-0.24,-1.27,-0.68,0.25,0.8,352.7,-4.54,0.8,4058,40,33.9,3,390000000,1779129389500000,1,100,389997880,389974227,389994366,2,25,5
2026-05-18 18:36:30,45.478278,9.227477,137.1,11,0.86,51.7,-0.107,-0.229,-0.34,-0.38,0.26,0.81,353.1,-4.69,0.77,3906,44,39.0,3,390500000,1779129390000000,1,97,390498887,390477539,390495236,1,22,4
2026-05-18 18:36:30,45.478279,9.227478,137.0,11,0.87,48.5,-0.106,-0.257,-0.53,-0.44,0.27,0.81,353.5,-4.78,0.76,3924,35,30.0,3,391000000,1779129390500000,1,96,390999210,390972253,390995562,0,27,4
2026-05-18 18:36:31,45.478279,9.227478,137.0,11,0.87,47.2,-0.095,-0.247,-1.18,-0.6,0.28,0.81,353.9,-4.57,0.83,3905,42,35.1,3,391500000,1779129391000000,1,97,391497123,391475259,391492376,2,24,7
2026-05-18 18:36:31,45.478279,9.227479,137.0,11,0.88,48.4,-0.082,-0.28,-1.28,-0.19,0.29,0.82,354.2,-5.28,0.72,3772,36,30.9,3,392000000,1779129391500000,1,96,391998048,391974586,391998424,1,25,1
2026-05-18 18:36:32,45.47828,9.227479,137.0,11,0.88,48.7,-0.068,-0.309,-1.28,0.04,0.3,0.82,354.6,-5.39,0.79,3728,39,36.5,3,392500000,1779129392000000,1,96,392498777,392470133,392494460,1,29,5
2026-05-18 18:36:32,45.47828,9.22748,136.9,11,0.89,47.0,-0.053,-0.306,-1.52,-0.6,0.31,0.82,355.0,-5.46,0.77,3663,40,34.0,3,393000000,1779129392500000,1,100,392999308,392991940,392992422,0,8,7
2026-05-18 18:36:33,45.47828,9.22748,136.9,11,0.89,46.5,-0.059,-0.309,-0.73,-0.47,0.32,0.83,355.4,-5.29,0.75,3669,33,32.0,3,393500000,1779129393000000,1,99,393499294,393493564,393497619,0,6,2
2026-05-18 18:36:33,45.478281,9.227481,136.9,11,0.9,47.9,-0.042,-0.336,-1.07,0.13,0.33,0.83,355.8,-6.08,0.82,3843,39,35.1,3,394000000,1779129393500000,1,93,393997882,393980755,393995729,2,19,4
2026-05-18 18:36:34,45.478281,9.227481,136.9,11,0.91,45.9,-0.05,-0.313,-0.67,0.12,0.34,0.83,356.1,-5.89,0.8,3833,32,26.2,3,394500000,1779129394000000,1,95,394498845,394478334,394496642,1,21,3
2026-05-18 18:36:34,45.478281,9.227482,136.8,11,0.91,45.0,-0.038,-0.348,-0.84,-0.52,0.35,0.84,356.5,-5.71,0.78,3545,31,27.3,3,395000000,1779129394500000,1,94,394999500,394987526,394997820,0,12,2
2026-05-18 18:36:35,45.478281,9.227482,136.8,11,0.92,45.8,-0.022,-0.331,-1.54,-0.33,0.35,0.84,356.9,-5.48,0.76,3702,33,29.0,3,395500000,1779129395000000,1,96,395499467,395490771,395497207,0,9,2
2026-05-18 18:36:35,45.478282,9.227483,136.8,11,0.92,46.5,-0.004,-0.343,-1.26,-0.08,0.36,0.84,357.3,-5.69,0.7,3881,38,36.5,3,396000000,1779129395500000,1,96,395997305,395989982,395996493,2,10,3
2026-05-18 18:36:36,45.478282,9.227483,136.8,11,0.93,44.2,0.006,-0.366,-1.68,0.05,0.37,0.85,357.7,-6.11,0.81,3679,37,31.8,3,396500000,1779129396000000,1,94,396497583,396475535,396492473,2,24,7
2026-05-18 18:36:36,45.478282,9.227484,136.7,11,0.93,44.6,0.002,-0.39,-1.08,-0.29,0.38,0.85,358.1,-6.68,0.71,3735,33,28.2,3,397000000,1779129396500000,1,99,396998206,396987408,396997555,1,12,2
2026-05-18 18:36:37,45.478283,9.227484,136.7,11,0.94,45.3,0.031,-0.376,-1.58,-0.16,0.39,0.85,358.5,-6.98,0.75,3646,39,32.7,3,397500000,1779129397000000,1,95,397499053,397474917,397497245,0,25,2
2026-05-18 18:36:37,45.478283,9.227485,136.7,11,0.95,44.3,0.048,-0.401,-1.38,0.54,0.4,0.86,358.9,-6.69,0.8,3541,34,31.6,3,398000000,1779129397500000,1,93,397999266,397986745,397994281,0,13,5
2026-05-18 18:36:38,45.478283,9.227485,136.6,11,0.95,44.4,0.049,-0.401,-1.15,0.03,0.41,0.86,359.3,-6.7,0.77,3703,33,29.5,3,398500000,1779129398000000,1,97,398498005,398471881,398496685,1,28,3
2026-05-18 18:36:38,45.478283,9.227486,136.6,11,0.96,41.6,0.066,-0.395,-1.39,0.04,0.42,0.86,359.7,-7.27,0.78,3578,32,27.3,3,399000000,1779129398500000,1,98,398998617,398972318,398995693,1,27,4
2026-05-18 18:36:39,45.478284,9.227486,136.6,11,0.96,40.3,0.072,-0.392,-1.3,-0.03,0.43,0.87,0.1,-6.8,0.81,3309,29,23.3,3,399500000,1779129399000000,1,98,399498221,399485175,399495724,1,14,4
2026-05-18 18:36:39,45.478284,9.227487,136.6,12,0.97,43.1,0.063,-0.395,-1.42,-0.03,0.44,0.87,0.5,-7.01,0.76,3478,33,27.9,3,400000000,1779129399500000,1,100,399998588,399993939,399995381,1,6,4
2026-05-18 18:36:40,45.478284,9.227487,136.5,12,0.97,41.9,0.094,-0.406,-1.44,0.44,0.45,0.87,0.9,-7.61,0.76,3625,33,30.8,3,400500000,1779129400000000,1,99,400498209,400476036,400498120,1,23,1
2026-05-18 18:36:40,45.478284,9.227488,136.5,12,0.98,41.5,0.077,-0.397,-1.01,0.45,0.46,0.88,1.3,-6.64,0.81,3443,31,30.6,3,401000000,1779129400500000,1,94,400997341,400974455,400994702,2,25,5
2026-05-18 18:36:41,45.478285,9.227488,136.5,12,0.98,41.3,0.091,-0.412,-1.24,0.57,0.47,0.88,1.7,-6.85,0.71,3465,36,33.8,3,401500000,1779129401000000,1,97,401497112,401492326,401496088,2,7,3
2026-05-18 18:36:41,45.478285,9.227488,136.4,12,0.99,38.5,0.116,-0.398,-1.74,0.69,0.48,0.88,2.2,-7.01,0.81,3352,34,29.5,2,402000000,1779129401500000,1,97,401997855,401979187,401998233,2,20,1
2026-05-18 18:36:42,45.478285,9.227489,136.4,12,0.99,39.9,0.115,-0.432,-1.57,0.4,0.49,0.89,2.6,-7.84,0.77,3265,27,26.9,2,402500000,1779129402000000,1,96,402498048,402487596,402496785,1,12,3
2026-05-18 18:36:42,45.478285,9.227489,136.4,12,1.0,38.8,0.108,-0.407,-1.07,0.4,0.49,0.89,3.0,-7.33,0.81,3335,35,30.2,2,403000000,1779129402500000,1,100,402998934,402993982,402995564,1,6,4
2026-05-18 18:36:43,45.478286,9.22749,136.4,12,1.0,40.6,0.14,-0.4,-1.23,0.63,0.5,0.89,3.4,-6.6,0.75,3540,28,23.6,3,403500000,1779129403000000,1,98,403498850,403494584,403492153,1,5,7
2026-05-18 18:36:43,45.478286,9.22749,136.3,12,1.01,40.7,0.121,-0.411,-1.09,0.63,0.51,0.89,3.8,-7.25,0.76,3526,30,29.5,3,404000000,1779129403500000,1,97,403998923,403985872,403997236,1,14,2
2026-05-18 18:36:44,45.478286,9.227491,136.3,12,1.01,39.0,0.135,-0.425,-1.94,0.69,0.52,0.9,4.3,-7.37,0.73,3366,26,21.7,2,404500000,1779129404000000,1,98,404497607,404476299,404497372,2,23,2
2026-05-18 18:36:44,45.478286,9.227491,136.3,12,1.02,39.3,0.144,-0.425,-1.58,0.77,0.53,0.9,4.7,-7.05,0.82,3219,35,33.4,2,405000000,1779129404500000,1,99,404997048,404991548,404993509,2,8,6
2026-05-18 18:36:45,45.478287,9.227491,136.2,12,1.02,36.6,0.142,-0.425,-1.31,0.83,0.54,0.9,5.1,-7.24,0.81,3280,32,26.9,2,405500000,1779129405000000,1,94,405499227,405478778,405496477,0,21,3
2026-05-18 18:36:45,45.478287,9.227492,136.2,12,1.03,39.7,0.144,-0.413,-1.56,0.72,0.55,0.9,5.5,-7.07,0.82,3367,27,24.4,2,406000000,1779129405500000,1,97,405998991,405973802,405996299,1,26,3
2026-05-18 18:36:46,45.478287,9.227492,136.2,13,1.03,36.6,0.152,-0.427,-1.23,0.37,0.56,0.91,6.0,-7.54,0.78,3066,31,28.3,2,406500000,1779129406000000,1,98,406498302,406477097,406495150,1,22,4
2026-05-18 18:36:46,45.478287,9.227493,136.1,13,1.04,39.2,0.166,-0.411,-1.24,0.99,0.57,0.91,6.4,-7.67,0.76,3289,28,28.1,2,407000000,1779129406500000,1,100,406997262,406989770,406992082,2,10,7
2026-05-18 18:36:47,45.478288,9.227493,136.1,13,1.04,38.2,0.161,-0.398,-1.5,0.99,0.58,0.91,6.8,-6.74,0.78,3336,27,22.3,2,407500000,1779129407000000,1,97,407497471,407487168,407492277,2,12,7
2026-05-18 18:36:47,45.478288,9.227494,136.1,13,1.05,38.1,0.163,-0.401,-1.33,0.79,0.58,0.91,7.3,-7.65,0.81,3159,27,25.5,2,408000000,1779129407500000,1,99,407997734,407982612,407997425,2,17,2
2026-05-18 18:36:48,45.478288,9.227494,136.1,13,1.05,36.2,0.181,-0.373,-1.04,0.59,0.59,0.91,7.7,-6.53,0.76,3260,30,28.0,2,408500000,1779129408000000,1,100,408497394,408490782,408498358,2,9,1
2026-05-18 18:36:48,45.478288,9.227494,136.0,13,1.05,36.5,0.182,-0.365,-1.55,1.11,0.6,0.92,8.1,-6.3,0.79,3207,26,25.6,2,409000000,1779129408500000,1,97,408999109,408980216,408992944,0,19,7
2026-05-18 18:36:49,45.478289,9.227495,136.0,13,1.06,36.4,0.168,-0.387,-1.82,0.75,0.61,0.92,8.6,-7.26,0.74,3259,26,26.1,2,409500000,1779129409000000,1,94,409499057,409480667,409493349,0,19,6
2026-05-18 18:36:49,45.478289,9.227495,136.0,13,1.06,36.1,0.176,-0.353,-0.76,0.43,0.62,0.92,9.0,-5.96,0.73,3218,30,26.5,2,410000000,1779129409500000,1,96,409997533,409994757,409993651,2,5,6
2026-05-18 18:36:50,45.478289,9.227495,135.9,13,1.07,36.6,0.192,-0.357,-0.84,1.17,0.63,0.92,9.5,-6.21,0.72,3282,25,21.7,2,410500000,1779129410000000,1,92,410497313,410486884,410494823,2,13,5
2026-05-18 18:36:50,45.478289,9.227496,135.9,13,1.07,37.4,0.18,-0.349,-1.13,0.85,0.64,0.92,9.9,-6.82,0.76,3260,33,29.3,2,411000000,1779129410500000,1,99,410999360,410989737,410992052,0,10,7
2026-05-18 18:36:51,45.47829,9.227496,135.9,13,1.08,38.3,0.174,-0.331,-0.82,0.68,0.64,0.93,10.4,-5.77,0.77,3233,33,32.2,2,411500000,1779129411000000,1,97,411497962,411470763,411492183,2,29,7
2026-05-18 18:36:51,45.47829,9.227497,135.8,13,1.08,36.1,0.191,-0.318,-1.2,1.15,0.65,0.93,10.8,-5.25,0.74,3183,33,31.7,2,412000000,1779129411500000,1,93,411997858,411990373,411997978,2,9,2
2026-05-18 18:36:52,45.47829,9.227497,135.8,13,1.08,38.9,0.183,-0.346,-1.51,0.87,0.66,0.93,11.3,-5.84,0.82,3350,26,22.1,2,412500000,1779129412000000,1,92,412499495,412492215,412496163,0,7,3
2026-05-18 18:36:52,45.47829,9.227498,135.8,13,1.09,37.0,0.188,-0.333,-1.48,0.86,0.67,0.93,11.7,-6.01,0.74,3351,26,24.1,2,413000000,1779129412500000,1,100,412998039,412989566,412997735,1,10,2
2026-05-18 18:36:53,45.47829,9.227498,135.7,13,1.09,38.3,0.182,-0.321,-1.31,0.49,0.68,0.93,12.2,-5.94,0.79,3293,30,27.4,2,413500000,1779129413000000,1,96,413497069,413471272,413496944,2,28,3
2026-05-18 18:36:53,45.478291,9.227498,135.7,13,1.1,35.4,0.161,-0.315,-0.72,0.96,0.69,0.93,12.6,-5.21,0.83,3106,31,28.5,2,414000000,1779129413500000,1,97,413999259,413994028,413996057,0,5,3
2026-05-18 18:36:54,45.478291,9.227499,135.7,14,1.1,38.3,0.176,-0.283,-0.77,1.04,0.69,0.94,13.1,-4.57,0.81,3421,29,28.6,2,414500000,1779129414000000,1,96,414498089,414486621,414493854,1,13,6
2026-05-18 18:36:54,45.478291,9.227499,135.6,14,1.1,38.4,0.143,-0.26,-0.45,0.33,0.7,0.94,13.5,-4.38,0.81,3189,32,26.3,2,415000000,1779129414500000,1,94,414999059,414985559,414997407,0,14,2
2026-05-18 18:36:55,45.478291,9.2275,135.6,14,1.11,36.7,0.154,-0.255,-0.81,0.59,0.71,0.94,14.0,-4.38,0.82,3110,30,25.7,2,415500000,1779129415000000,1,100,415497580,415486705,415498309,2,13,1
2026-05-18 18:36:55,45.478292,9.2275,135.6,14,1.11,37.8,0.159,-0.242,-0.47,0.28,0.72,0.94,14.4,-4.8,0.79,3394,33,26.8,2,416000000,1779129415500000,1,97,415999065,415986639,415996445,0,13,3
2026-05-18 18:36:56,45.478292,9.2275,135.5,14,1.11,38.8,0.137,-0.253,-1.22,0.47,0.73,0.94,14.9,-5.07,0.8,3268,27,23.6,2,416500000,1779129416000000,1,95,416499160,416490935,416497414,0,9,2
2026-05-18 18:36:56,45.478292,9.227501,135.5,14,1.12,36.1,0.143,-0.24,-1.09,0.5,0.73,0.94,15.4,-4.34,0.74,3086,30,28.9,2,417000000,1779129416500000,1,95,416999213,416970002,416994677,0,29,5
2026-05-18 18:36:57,45.478292,9.227501,135.5,14,1.12,38.4,0.14,-0.198,-0.26,0.97,0.74,0.94,15.8,-4.03,0.76,3301,34,32.5,2,417500000,1779129417000000,1,93,417497886,417480990,417492436,2,19,7
2026-05-18 18:36:57,45.478293,9.227502,135.4,14,1.12,37.2,0.106,-0.184,-0.2,0.07,0.75,0.94,16.3,-3.78,0.82,3226,26,25.9,2,418000000,1779129417500000,1,98,417999276,417988882,417997795,0,11,2
2026-05-18 18:36:58,45.478293,9.227502,135.4,14,1.13,38.8,0.112,-0.18,-0.86,0.57,0.76,0.94,16.8,-3.69,0.8,3269,27,25.3,2,418500000,1779129418000000,1,97,418498587,418487060,418495751,1,12,4
2026-05-18 18:36:58,45.478293,9.227502,135.4,14,1.13,39.7,0.091,-0.187,-0.32,0.29,0.77,0.95,17.2,-3.78,0.79,3511,32,28.3,2,419000000,1779129418500000,1,100,418997455,418992629,418993120,2,7,6
2026-05-18 18:36:59,45.478293,9.227503,135.3,14,1.13,38.1,0.097,-0.175,-1.05,0.41,0.77,0.95,17.7,-3.26,0.77,3355,33,31.3,2,419500000,1779129419000000,1,95,419497953,419470468,419492467,2,29,7
2026-05-18 18:36:59,45.478294,9.227503,135.3,14,1.14,37.2,0.098,-0.126,-0.75,0.64,0.78,0.95,18.2,-2.72,0.83,3289,33,29.0,2,420000000,1779129419500000,1,94,419999150,419977241,419996633,0,22,3
2026-05-18 18:37:00,45.478294,9.227504,135.3,14,1.14,37.2,0.083,-0.116,-0.13,0.38,0.79,0.95,18.6,-2.47,0.72,3320,27,24.7,2,420500000,1779129420000000,1,100,420498777,420483297,420496676,1,16,3
2026-05-18 18:37:00,45.478294,9.227504,135.2,14,1.14,40.2,0.067,-0.115,-0.2,0.26,0.8,0.95,19.1,-1.79,0.73,3382,34,31.0,3,421000000,1779129420500000,1,94,420998934,420977183,420995445,1,22,4
2026-05-18 18:37:01,45.478294,9.227504,135.2,14,1.15,37.9,0.075,-0.087,-0.12,0.26,0.8,0.95,19.6,-1.36,0.74,3238,28,25.4,2,421500000,1779129421000000,1,94,421499300,421473748,421497634,0,26,2
2026-05-18 18:37:01,45.478295,9.227505,135.2,14,1.15,40.4,0.041,-0.076,-0.45,0.13,0.81,0.95,20.1,-1.09,0.76,3539,34,30.7,3,422000000,1779129421500000,1,98,421997649,421975372,421997845,2,24,2
2026-05-18 18:37:02,45.478295,9.227505,135.1,14,1.15,40.3,0.055,-0.074,-0.34,0.41,0.82,0.95,20.5,-1.37,0.73,3311,30,28.0,3,422500000,1779129422000000,1,97,422498126,422471608,422492280,1,28,7
2026-05-18 18:37:02,45.478295,9.227506,135.1,14,1.15,41.0,0.042,-0.051,-0.28,0.14,0.83,0.95,21.0,-0.95,0.79,3598,34,28.0,3,423000000,1779129422500000,1,92,422999124,422988006,422993019,0,11,6
2026-05-18 18:37:03,45.478295,9.227506,135.1,14,1.16,38.5,0.025,-0.053,-0.44,-0.1,0.83,0.95,21.5,-0.73,0.75,3310,30,28.7,2,423500000,1779129423000000,1,99,423497258,423492178,423498642,2,7,1
2026-05-18 18:37:03,45.478296,9.227507,135.0,14,1.16,39.7,0.009,-0.006,-0.16,0.28,0.84,0.95,22.0,-0.08,0.74,3443,35,30.2,2,424000000,1779129423500000,1,100,423997263,423976235,423997510,2,23,2
2026-05-18 18:37:04,45.478296,9.227507,135.0,14,1.16,41.0,0.001,-0.017,0.02,-0.34,0.85,0.95,22.4,-0.83,0.73,3308,28,23.8,3,424500000,1779129424000000,1,94,424497839,424476009,424497495,2,23,2
2026-05-18 18:37:04,45.478296,9.227508,135.0,14,1.16,41.4,-0.011,0.018,0.56,-0.04,0.85,0.95,22.9,-0.04,0.81,3603,29,27.5,3,425000000,1779129424500000,1,94,424998634,424990118,424993562,1,9,6
2026-05-18 18:37:05,45.478296,9.227508,134.9,14,1.17,41.1,-0.014,0.014,-0.08,0.21,0.86,0.95,23.4,0.14,0.81,3475,32,28.0,3,425500000,1779129425000000,1,96,425497968,425491327,425498756,2,8,1
2026-05-18 18:37:05,45.478297,9.227508,134.9,14,1.17,41.0,-0.019,0.05,0.23,0.06,0.87,0.95,23.9,0.7,0.74,3457,33,29.0,3,426000000,1779129425500000,1,92,425998223,425991370,425992136,1,8,7
2026-05-18 18:37:06,45.478297,9.227509,134.9,14,1.17,42.9,-0.037,0.067,-0.04,-0.13,0.87,0.95,24.4,0.63,0.74,3682,30,27.7,3,426500000,1779129426000000,1,99,426497771,426475409,426495578,2,24,4
2026-05-18 18:37:06,45.478297,9.227509,134.8,14,1.17,42.1,-0.044,0.074,0.07,-0.27,0.88,0.95,24.8,0.75,0.74,3459,31,29.8,3,427000000,1779129426500000,1,96,426998240,426974976,426998830,1,25,1
2026-05-18 18:37:07,45.478297,9.22751,134.8,14,1.17,42.0,-0.054,0.08,0.09,-0.17,0.89,0.95,25.3,1.43,0.79,3486,33,32.6,3,427500000,1779129427000000,1,96,427498573,427493496,427493912,1,6,6
2026-05-18 18:37:07,45.478298,9.22751,134.8,14,1.18,42.2,-0.058,0.097,0.8,-0.19,0.9,0.95,25.8,1.16,0.82,3374,32,26.7,3,428000000,1779129427500000,1,96,427999436,427993296,427994566,0,6,5
2026-05-18 18:37:08,45.478298,9.227511,134.7,14,1.18,44.9,-0.07,0.103,0.04,-0.29,0.9,0.95,26.3,1.46,0.8,3608,40,34.0,3,428500000,1779129428000000,1,96,428497243,428471778,428497399,2,28,2
2026-05-18 18:37:08,45.478298,9.227511,134.7,14,1.18,45.6,-0.084,0.147,0.41,-0.68,0.91,0.95,26.8,3.05,0.81,3763,36,33.0,3,429000000,1779129428500000,1,93,428998527,428974504,428998285,1,25,1
2026-05-18 18:37:09,45.478298,9.227512,134.7,14,1.18,42.9,-0.098,0.168,1.08,-0.55,0.91,0.95,27.3,3.25,0.73,3430,31,29.4,3,429500000,1779129429000000,1,96,429498155,429476083,429493798,1,23,6
2026-05-18 18:37:09,45.478299,9.227512,134.6,14,1.18,43.5,-0.097,0.167,0.86,-0.23,0.92,0.95,27.7,3.54,0.78,3555,32,30.9,3,430000000,1779129429500000,1,96,429997616,429972269,429996457,2,27,3
2026-05-18 18:37:10,45.478299,9.227513,134.6,14,1.18,45.3,-0.097,0.189,0.24,-0.14,0.93,0.95,28.2,3.24,0.72,3793,40,38.3,3,430500000,1779129430000000,1,96,430498107,430473619,430497268,1,26,2
2026-05-18 18:37:10,45.478299,9.227513,134.6,14,1.19,45.2,-0.12,0.2,0.66,-0.35,0.93,0.94,28.7,3.33,0.7,3632,41,39.0,3,431000000,1779129430500000,1,97,430998971,430989618,430996355,1,10,3
2026-05-18 18:37:11,45.4783,9.227514,134.5,14,1.19,45.4,-0.127,0.207,0.82,-0.35,0.94,0.94,29.2,3.73,0.79,3580,32,25.9,3,431500000,1779129431000000,1,100,431498071,431473071,431494406,1,26,5
2026-05-18 18:37:11,45.4783,9.227514,134.5,14,1.19,47.0,-0.127,0.22,0.62,-0.24,0.95,0.94,29.7,3.47,0.75,3683,33,30.5,3,432000000,1779129431500000,1,93,431999087,431970920,431993103,0,29,6
2026-05-18 18:37:12,45.4783,9.227515,134.5,14,1.19,45.6,-0.136,0.215,0.98,-0.92,0.95,0.94,30.2,3.7,0.8,3567,32,28.4,3,432500000,1779129432000000,1,96,432497432,432487697,432495704,2,12,4
2026-05-18 18:37:12,45.478301,9.227515,134.4,14,1.19,47.8,-0.151,0.23,0.39,-0.32,0.96,0.94,30.7,3.77,0.71,3736,41,36.5,3,433000000,1779129432500000,1,99,432999378,432992049,432996001,0,7,3
2026-05-18 18:37:13,45.478301,9.227516,134.4,14,1.19,49.4,-0.155,0.267,1.24,-0.94,0.96,0.94,31.2,4.74,0.77,3845,36,35.0,3,433500000,1779129433000000,1,99,433499449,433490711,433493393,0,9,6
2026-05-18 18:37:13,45.478301,9.227516,134.4,14,1.19,47.3,-0.143,0.255,1.08,-0.45,0.97,0.94,31.7,5.09,0.72,3696,34,31.7,3,434000000,1779129433500000,1,97,433997820,433977202,433995569,2,22,4
2026-05-18 18:37:14,45.478301,9.227517,134.3,14,1.19,49.7,-0.148,0.271,0.9,-0.49,0.98,0.94,32.1,4.97,0.73,3863,36,30.8,3,434500000,1779129434000000,1,98,434497719,434470988,434497377,2,29,2
